3.9242  1.1107  -4.64129308
3.9242  1.1265  -5.18288904
3.9242  1.1424  -5.72448501
3.9242  1.1583  -6.42257714
3.9242  1.1741  -11.02863781
3.9242  1.1900  -15.63469847
3.9242  1.2059  -20.24075913
3.9242  1.2217  -24.84681980
3.9242  1.2376  -29.06633477
3.9242  1.2535  -34.54545670
3.9242  1.2693  -40.30303253
3.9242  1.2852  -46.06060836
3.9242  1.3011  -51.81818419
3.9242  1.3169  -57.49495186
3.9242  1.3328  -61.36363740
3.9242  1.3487  -64.24242496
3.9242  1.3645  -67.12121253
3.9242  1.3804  -70.00000010
3.9242  1.3963  -72.79797960
3.9242  1.4121  -74.61414128
3.9242  1.4280  -75.49696958
3.9242  1.4439  -76.37979787
3.9242  1.4597  -77.26262616
3.9242  1.4756  -78.14545446
3.9242  1.4915  -79.60000000
3.9242  1.5073  -79.60000000
3.9242  1.5232  -79.60000000
3.9242  1.5391  -79.60000000
3.9242  1.5549  -79.60000000
3.9242  1.5708  -79.60000000
3.9949  0.0000  -79.60000000
3.9949  0.0159  -79.10101009
3.9949  0.0317  -78.60202019
3.9949  0.0476  -78.10303028
3.9949  0.0635  -77.54848482
3.9949  0.0793  -76.95353532
3.9949  0.0952  -75.46464633
3.9949  0.1111  -73.73737358
3.9949  0.1269  -72.01010083
3.9949  0.1428  -70.10606035
3.9949  0.1587  -67.89898962
3.9949  0.1745  -62.08080690
3.9949  0.1904  -53.63636235
3.9949  0.2063  -45.19191779
3.9949  0.2221  -36.74747324
3.9949  0.2380  -28.30302869
3.9949  0.2539  -21.54523153
3.9949  0.2697  -17.67882745
3.9949  0.2856  -13.81242336
3.9949  0.3015  -9.94601927
3.9949  0.3173  -6.68816080
3.9949  0.3332  -3.91138373
3.9949  0.3491  -3.52006050
3.9949  0.3649  -3.12873726
3.9949  0.3808  -2.73741402
3.9949  0.3967  -2.40548475
3.9949  0.4125  -2.09476757
3.9949  0.4284  -1.99150503
3.9949  0.4443  -1.89976767
3.9949  0.4601  -1.80803030
3.9949  0.4760  -1.71740405
3.9949  0.4919  -1.62777780
3.9949  0.5077  -1.57774748
3.9949  0.5236  -1.54185859
3.9949  0.5395  -1.50596970
3.9949  0.5553  -1.47159597
3.9949  0.5712  -1.44050506
3.9949  0.5871  -1.42224243
3.9949  0.6029  -1.41552525
3.9949  0.6188  -1.40880808
3.9949  0.6347  -1.40423232
3.9949  0.6505  -1.41785858
3.9949  0.6664  -1.43233333
3.9949  0.6823  -1.44864646
3.9949  0.6981  -1.46495960
3.9949  0.7140  -1.48127273
3.9949  0.7299  -1.51836363
3.9949  0.7457  -1.55749495
3.9949  0.7616  -1.59319192
3.9949  0.7775  -1.62888889
3.9949  0.7933  -1.66458586
3.9949  0.8092  -1.71105051
3.9949  0.8251  -1.76248485
3.9949  0.8409  -1.82061616
3.9949  0.8568  -1.87953536
3.9949  0.8727  -1.93845455
3.9949  0.8885  -2.00819193
3.9949  0.9044  -2.08994950
3.9949  0.9203  -2.18391920
3.9949  0.9361  -2.28352526
3.9949  0.9520  -2.38313133
3.9949  0.9679  -2.49107073
3.9949  0.9837  -2.62234346
3.9949  0.9996  -2.77925256
3.9949  1.0155  -2.96464650
3.9949  1.0313  -3.15004044
3.9949  1.0472  -3.33717176
3.9949  1.0631  -3.55557581
3.9949  1.0789  -3.85903043
3.9949  1.0948  -4.40062640
3.9949  1.1107  -4.94222236
3.9949  1.1265  -5.48381833
3.9949  1.1424  -5.96416175
3.9949  1.1583  -6.65076906
3.9949  1.1741  -11.25682972
3.9949  1.1900  -15.86289038
3.9949  1.2059  -20.46895105
3.9949  1.2217  -24.68846604
3.9949  1.2376  -28.68249640
3.9949  1.2535  -34.16161832
3.9949  1.2693  -39.91919415
3.9949  1.2852  -45.67676999
3.9949  1.3011  -51.35353766
3.9949  1.3169  -56.91919429
3.9949  1.3328  -60.78787983
3.9949  1.3487  -63.66666740
3.9949  1.3645  -66.54545497
3.9949  1.3804  -69.34343444
3.9949  1.3963  -71.83838366
3.9949  1.4121  -73.65454534
3.9949  1.4280  -74.53737363
3.9949  1.4439  -75.42020193
3.9949  1.4597  -76.30303022
3.9949  1.4756  -78.14545440
3.9949  1.4915  -79.60000000
3.9949  1.5073  -79.60000000
3.9949  1.5232  -79.60000000
3.9949  1.5391  -79.60000000
3.9949  1.5549  -79.60000000
3.9949  1.5708  -79.60000000
4.0657  0.0000  -79.60000000
4.0657  0.0159  -79.10101009
4.0657  0.0317  -78.60202019
4.0657  0.0476  -78.04747473
4.0657  0.0635  -77.45252522
4.0657  0.0793  -76.85757572
4.0657  0.0952  -75.36868674
4.0657  0.1111  -73.64141399
4.0657  0.1269  -71.73737352
4.0657  0.1428  -69.53030279
4.0657  0.1587  -67.32323205
4.0657  0.1745  -61.50504933
4.0657  0.1904  -53.06060478
4.0657  0.2063  -44.61616023
4.0657  0.2221  -36.17171568
4.0657  0.2380  -27.72727113
4.0657  0.2539  -20.96947397
4.0657  0.2697  -17.10306988
4.0657  0.2856  -13.23666579
4.0657  0.3015  -9.97880730
4.0657  0.3173  -6.75475675
4.0657  0.3332  -3.97797969
4.0657  0.3491  -3.58665645
